TransactionID,AccountID,TransactionAmount,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore,RiskLevel,TransactionType,IsAnomaly
TX001594,AC00413,854.64,118,1,2989.25,-0.47125832334420664,Low,Debit,False
TX001595,AC00297,261.19,52,1,7620.6,-0.41806909138991427,Low,Debit,False
TX001596,AC00207,220.68,217,1,5549.2,-0.4392349443725664,Low,Credit,False
TX001597,AC00411,11.86,129,1,6782.61,-0.4198957934515579,Low,Debit,False
TX001598,AC00105,122.65,41,1,1968.51,-0.41734172260223934,Low,Debit,False
TX001599,AC00002,395.16,17,1,5340.73,-0.4596954856855736,Low,Debit,False
TX001600,AC00410,704.69,150,1,3267.84,-0.46382350574743425,Low,Debit,False
TX001601,AC00492,369.89,69,1,6941.47,-0.41475720050441556,Low,Debit,False
TX001602,AC00095,10.92,268,1,7567.2,-0.48712765794007135,Low,Debit,False
TX001603,AC00058,199.14,36,1,7001.25,-0.42117358901029833,Low,Debit,False
TX001604,AC00405,109.43,140,1,1983.65,-0.3999066792866681,High,Debit,False
TX001605,AC00258,304.15,40,1,686.91,-0.42839969818842344,Low,Debit,False
TX001606,AC00257,620.54,98,1,213.36,-0.46891404332759884,Low,Credit,False
TX001607,AC00317,757.79,117,1,1443.02,-0.4569241207280955,Low,Debit,False
TX001608,AC00409,122.81,12,1,8450.84,-0.4706938403905251,Low,Debit,False
TX001609,AC00337,96.25,171,1,7996.7,-0.41854251815757154,Low,Debit,False
TX001610,AC00273,1431.33,49,1,5567.98,-0.6032700718647642,Low,Debit,True
TX001611,AC00056,142.55,97,1,1262.68,-0.40226904547256476,High,Debit,False
TX001612,AC00259,35.94,141,1,1697.28,-0.41378136730219783,High,Credit,False
TX001613,AC00102,24.86,292,1,2591.65,-0.536544363081723,Low,Debit,False
TX001614,AC00165,103.08,109,1,12002.16,-0.4611788974312877,Low,Debit,False
TX001615,AC00455,116.27,94,1,8726.92,-0.4169329012487854,Low,Debit,False
TX001616,AC00030,363.84,118,3,5415.64,-0.5803103613507187,Low,Debit,False
TX001617,AC00114,34.74,72,1,3736.57,-0.42153425822383084,Low,Credit,False
TX001618,AC00331,64.01,240,1,1225.69,-0.46472269147325257,Low,Credit,False
TX001619,AC00305,108.75,23,4,14829.85,-0.7095818595581566,Low,Debit,True
TX001620,AC00015,50.9,150,1,1277.7,-0.4085615427312777,High,Credit,False
TX001621,AC00270,206.84,154,1,454.66,-0.41545241145699874,Low,Debit,False
TX001622,AC00063,37.4,84,1,1519.51,-0.4077426067240229,High,Debit,False
TX001623,AC00087,154.21,75,1,8045.77,-0.4068994815868073,High,Debit,False
TX001624,AC00130,199.37,79,1,1331.3,-0.39619581451064667,High,Debit,False
TX001625,AC00324,410.49,134,1,1843.57,-0.41446042059567306,Low,Credit,False
TX001626,AC00220,1360.01,218,1,6601.5,-0.62167211757121,Low,Credit,True
TX001627,AC00257,18.23,28,1,8422.2,-0.45569544693097547,Low,Debit,False
TX001628,AC00141,398.7,276,1,7987.74,-0.5095261909837623,Low,Debit,False
TX001629,AC00422,122.14,155,1,327.68,-0.42109187831558476,Low,Debit,False
TX001630,AC00334,378.2,167,1,7372.81,-0.4218527355998592,Low,Debit,False
TX001631,AC00175,124.74,33,1,2987.97,-0.43163459801595394,Low,Debit,False
TX001632,AC00380,17.1,101,1,1619.54,-0.4219066621316881,Low,Debit,False
TX001633,AC00118,287.05,212,1,1204.65,-0.44542459467359186,Low,Debit,False
TX001634,AC00196,874.72,173,1,4630.58,-0.49352763880438655,Low,Debit,False
TX001635,AC00358,1762.28,150,1,1380.34,-0.6251883748752735,Low,Debit,True
TX001636,AC00465,40.12,269,1,14304.38,-0.5857389039311374,Low,Credit,False
TX001637,AC00126,125.0,177,1,3215.76,-0.427186802367389,Low,Credit,False
TX001638,AC00041,348.44,147,1,1022.94,-0.40788232708649563,High,Debit,False
TX001639,AC00403,128.4,31,1,2610.64,-0.43095189365585895,Low,Debit,False
TX001640,AC00155,320.93,178,1,9451.66,-0.4374225007948296,Low,Debit,False
TX001641,AC00261,1.41,278,1,1244.17,-0.5220828521329761,Low,Debit,False
TX001642,AC00480,50.52,293,1,12815.24,-0.5977095981848055,Low,Debit,True
TX001643,AC00291,383.95,143,1,9933.56,-0.441179377552593,Low,Credit,False
TX001644,AC00154,12.94,158,1,921.23,-0.43903761397376095,Low,Debit,False
TX001645,AC00106,329.75,211,1,6009.43,-0.44265443784074504,Low,Debit,False
TX001646,AC00378,981.76,234,1,602.36,-0.5652356086688995,Low,Debit,False
TX001647,AC00303,40.79,80,1,1769.33,-0.4091124954992685,High,Debit,False
TX001648,AC00004,99.25,93,1,2570.34,-0.40580464388753895,High,Credit,False
TX001649,AC00157,150.6,59,1,3240.14,-0.4175860840433105,Low,Debit,False
TX001650,AC00434,29.5,129,1,1229.32,-0.4178006758365664,Low,Debit,False
TX001651,AC00438,54.34,46,1,8019.89,-0.42435687155604435,Low,Debit,False
TX001652,AC00279,18.25,18,1,14328.29,-0.5533290464538414,Low,Debit,False
TX001653,AC00458,633.87,175,1,330.16,-0.49158768918484314,Low,Debit,False
TX001654,AC00166,81.15,114,1,1595.26,-0.4041093980129659,High,Debit,False
TX001655,AC00129,83.95,170,1,7413.18,-0.41534513974288007,Low,Debit,False
TX001656,AC00292,410.4,78,1,2563.91,-0.41964910981055487,Low,Credit,False
TX001657,AC00185,172.68,17,1,10724.95,-0.4864526626650771,Low,Debit,False
TX001658,AC00498,139.88,162,1,2969.71,-0.4221082589569484,Low,Debit,False
TX001659,AC00171,165.55,115,1,761.78,-0.41072788752643796,High,Debit,False
TX001660,AC00456,53.79,137,3,6229.36,-0.5929654808725349,Low,Credit,False
TX001661,AC00459,285.69,35,1,2552.54,-0.41708561139102646,Low,Debit,False
TX001662,AC00090,532.4,149,1,1033.73,-0.43219535884712573,Low,Debit,False
TX001663,AC00289,293.85,144,1,1919.97,-0.4039768634915075,High,Debit,False
TX001664,AC00063,27.94,120,1,1893.44,-0.42072541212099074,Low,Debit,False
TX001665,AC00394,270.36,37,1,1783.04,-0.4111032770616845,High,Debit,False
TX001666,AC00241,112.66,176,3,852.98,-0.6022554243626006,Low,Debit,True
TX001667,AC00296,506.03,21,1,1123.89,-0.470336782786989,Low,Debit,False
TX001668,AC00495,206.95,31,1,1817.65,-0.4240277511007712,Low,Debit,False
TX001669,AC00368,350.96,167,1,5463.94,-0.4112036125083239,High,Debit,False
TX001670,AC00017,261.63,150,1,477.03,-0.41406743444983557,High,Debit,False
TX001671,AC00458,46.12,30,1,8874.01,-0.44889724256633606,Low,Debit,False
TX001672,AC00335,27.25,92,1,5365.2,-0.40700373671029033,High,Credit,False
TX001673,AC00344,1353.93,171,1,7858.41,-0.5919201204519421,Low,Debit,False
TX001674,AC00002,331.66,145,1,7216.3,-0.39800360575095023,High,Debit,False
TX001675,AC00285,667.95,253,1,13558.56,-0.6164537013795183,Low,Credit,True
TX001676,AC00091,49.84,146,1,7872.04,-0.41200435709214617,High,Debit,False
TX001677,AC00399,556.04,27,1,5200.04,-0.4644037464985941,Low,Debit,False
TX001678,AC00133,88.06,288,1,1779.85,-0.5097638414478673,Low,Credit,False
TX001679,AC00322,745.95,127,1,13264.14,-0.5400334317273414,Low,Debit,False
TX001680,AC00247,67.25,157,1,467.4,-0.4155751046419859,Low,Debit,False
TX001681,AC00332,93.63,141,1,9873.62,-0.42026678635762277,Low,Debit,False
TX001682,AC00230,74.11,49,1,1257.9,-0.4179976884562524,Low,Debit,False
TX001683,AC00019,41.13,58,1,6067.54,-0.4124545000782724,High,Credit,False
TX001684,AC00446,192.02,154,1,5169.07,-0.4043927138627482,High,Credit,False
TX001685,AC00219,291.27,121,1,6878.86,-0.4011672394242154,High,Debit,False
TX001686,AC00050,296.46,136,1,558.99,-0.40989669347173624,High,Debit,False
TX001687,AC00449,341.84,89,1,1400.04,-0.4052456143758799,High,Credit,False
TX001688,AC00426,98.41,48,1,912.71,-0.41733758029850976,Low,Debit,False
TX001689,AC00354,109.28,112,4,6338.35,-0.6233173722277954,Low,Debit,True
TX001690,AC00313,27.51,103,1,13645.63,-0.501682437746616,Low,Credit,False
TX001691,AC00442,12.18,77,1,4909.24,-0.4227793663051577,Low,Debit,False
TX001692,AC00318,207.71,63,1,570.1,-0.4087843984041322,High,Credit,False
TX001693,AC00232,25.77,277,1,11749.77,-0.5647259134673049,Low,Credit,False
TX001694,AC00424,127.57,75,1,6118.2,-0.3947955191811172,High,Debit,False
TX001695,AC00393,392.05,172,1,4383.69,-0.4307436836002935,Low,Debit,False
TX001696,AC00175,521.01,73,1,4004.55,-0.42873835437975316,Low,Credit,False
TX001697,AC00108,849.76,269,1,373.88,-0.5835166543546733,Low,Debit,False
TX001698,AC00067,172.5,31,1,6851.16,-0.4279594417014437,Low,Debit,False
TX001699,AC00356,265.44,169,1,9700.77,-0.4331589651346527,Low,Debit,False
TX001700,AC00244,152.34,115,1,6853.51,-0.40544044700182774,High,Debit,False
TX001701,AC00244,21.13,153,1,948.7,-0.428401102669375,Low,Debit,False
TX001702,AC00411,111.55,101,1,12221.17,-0.465371888216134,Low,Debit,False
TX001703,AC00294,321.82,43,1,6500.5,-0.42093510238210036,Low,Credit,False
TX001704,AC00205,1294.81,279,1,9927.75,-0.6523827043084492,Low,Credit,True
TX001705,AC00155,148.77,175,1,2138.42,-0.42591939886795244,Low,Debit,False
TX001706,AC00305,14.08,154,1,3908.65,-0.43202935228544104,Low,Debit,False
TX001707,AC00048,1283.97,121,1,11041.9,-0.6053711357163417,Low,Debit,True
TX001708,AC00366,566.33,66,1,379.82,-0.4536228582864654,Low,Credit,False
TX001709,AC00185,206.51,275,1,3921.74,-0.50077524685025,Low,Debit,False
TX001710,AC00215,180.94,57,1,7659.99,-0.41103407026422,High,Debit,False
TX001711,AC00283,77.9,128,1,664.72,-0.40666133220303374,High,Debit,False
TX001712,AC00197,318.92,60,1,1167.25,-0.4070504796464195,High,Credit,False
TX001713,AC00390,583.3,142,1,5896.01,-0.42761062239224074,Low,Credit,False
TX001714,AC00320,100.68,139,1,1123.75,-0.3982076087599175,High,Debit,False
TX001715,AC00020,589.64,210,1,2039.4,-0.4896787124966423,Low,Debit,False
TX001716,AC00500,225.93,199,1,1864.27,-0.4426410181813453,Low,Credit,False
TX001717,AC00289,651.55,82,1,2325.78,-0.44973290323510123,Low,Debit,False
TX001718,AC00121,80.97,157,1,5926.31,-0.4017795885801273,High,Debit,False
TX001719,AC00023,191.89,14,1,399.57,-0.4743126124165006,Low,Debit,False
TX001720,AC00490,304.75,125,1,1916.34,-0.4041401946375455,High,Credit,False
TX001721,AC00197,201.53,287,1,2732.86,-0.5110803600851249,Low,Debit,False
TX001722,AC00494,8.45,141,1,1115.3,-0.43260282602616273,Low,Debit,False
TX001723,AC00193,435.98,105,1,7334.08,-0.4184834731602757,Low,Debit,False
TX001724,AC00451,743.24,109,1,1024.19,-0.46196923882027446,Low,Credit,False
TX001725,AC00261,16.27,44,1,10971.32,-0.4809624934148324,Low,Debit,False
TX001726,AC00246,290.86,36,1,14631.88,-0.5309773618811192,Low,Debit,False
TX001727,AC00120,85.73,266,1,14928.35,-0.5889024051472844,Low,Debit,False
TX001728,AC00189,555.71,73,1,830.37,-0.43946155027693706,Low,Credit,False
TX001729,AC00499,40.03,200,1,6408.8,-0.4423892214106015,Low,Debit,False
TX001730,AC00287,73.01,62,1,1997.33,-0.40418538712082946,High,Credit,False
TX001731,AC00087,346.12,12,1,13084.27,-0.5447154637712178,Low,Debit,False
TX001732,AC00333,1.93,175,5,5684.09,-0.6917149586142053,Low,Debit,True
TX001733,AC00423,252.93,222,1,2760.37,-0.45330658989217043,Low,Debit,False
TX001734,AC00108,238.54,12,4,868.91,-0.6646972413884217,Low,Debit,True
TX001735,AC00099,1011.22,129,1,5838.91,-0.4926504072763546,Low,Debit,False
TX001736,AC00387,58.7,141,1,8937.35,-0.4080146371451123,High,Debit,False
TX001737,AC00010,7.56,145,1,8528.72,-0.4423449115608644,Low,Debit,False
TX001738,AC00087,540.4,272,1,425.77,-0.5412319908282103,Low,Debit,False
TX001739,AC00294,264.14,125,1,8459.26,-0.41604160616114594,Low,Debit,False
TX001740,AC00408,248.15,202,1,2649.23,-0.4455766476413879,Low,Debit,False
TX001741,AC00495,24.34,110,1,6659.12,-0.41895115843459857,Low,Debit,False
TX001742,AC00304,428.61,62,1,11937.04,-0.4923509688308755,Low,Debit,False
TX001743,AC00053,117.66,126,1,6794.17,-0.40198293424804127,High,Credit,False
TX001744,AC00432,165.8,287,1,2064.76,-0.5083582817679283,Low,Debit,False
TX001745,AC00200,289.18,64,1,3139.75,-0.40722378569530326,High,Debit,False
TX001746,AC00438,125.39,140,1,202.69,-0.4290432495469172,Low,Debit,False
TX001747,AC00151,305.18,216,1,4474.2,-0.444938530545553,Low,Debit,False
TX001748,AC00305,506.9,56,1,11471.87,-0.49655761952731053,Low,Credit,False
TX001749,AC00142,504.12,101,1,1107.28,-0.4170145177261492,Low,Credit,False
TX001750,AC00356,42.09,118,1,5526.28,-0.40773246586892803,High,Debit,False
TX001751,AC00155,607.28,84,1,9679.68,-0.4787533923217757,Low,Debit,False
TX001752,AC00265,91.9,125,1,1033.94,-0.4033347925061083,High,Debit,False
TX001753,AC00122,303.43,30,1,1833.24,-0.4279852669766916,Low,Debit,False
TX001754,AC00426,668.78,141,1,983.68,-0.44611954298725515,Low,Debit,False
TX001755,AC00111,270.54,139,1,269.78,-0.41332714128544973,High,Credit,False
TX001756,AC00405,247.93,79,1,9801.48,-0.4388538818624389,Low,Debit,False
TX001757,AC00128,34.67,71,1,888.6,-0.41950600735875215,Low,Debit,False
TX001758,AC00050,326.03,137,1,290.24,-0.4183396210005562,Low,Credit,False
TX001759,AC00141,148.26,57,1,958.7,-0.411655892451553,High,Debit,False
TX001760,AC00010,1086.6,38,1,1605.67,-0.5362030045180686,Low,Debit,False
TX001761,AC00259,373.99,140,1,8590.5,-0.41870482719267904,Low,Debit,False
TX001762,AC00302,254.34,79,1,5461.08,-0.39452011786862984,High,Debit,False
TX001763,AC00124,819.48,26,1,1804.5,-0.49938344378803146,Low,Debit,False
TX001764,AC00464,14.0,173,1,7975.18,-0.4421447594325941,Low,Debit,False
TX001765,AC00473,57.16,74,1,222.22,-0.432070811672506,Low,Debit,False
TX001766,AC00486,282.26,278,1,6857.2,-0.48594852852129256,Low,Debit,False
TX001767,AC00348,46.96,12,1,2028.92,-0.4837581423211639,Low,Debit,False
TX001768,AC00398,473.2,173,1,248.52,-0.4628452909790528,Low,Debit,False
TX001769,AC00267,192.97,140,1,3019.04,-0.40557715120815124,High,Debit,False
TX001770,AC00076,168.99,203,1,1523.57,-0.4318034267436172,Low,Debit,False
TX001771,AC00022,1.82,60,1,5571.39,-0.43302003311971693,Low,Debit,False
TX001772,AC00181,40.9,37,1,1514.34,-0.42843208643361214,Low,Debit,False
TX001773,AC00071,78.91,157,1,1817.43,-0.4038583528371953,High,Debit,False
TX001774,AC00369,169.97,12,1,6269.12,-0.4587240579945373,Low,Credit,False
TX001775,AC00358,17.79,162,5,2281.9,-0.6977064823849941,Low,Debit,True
TX001776,AC00021,486.61,130,1,2006.69,-0.42249701887514074,Low,Credit,False
TX001777,AC00156,148.13,56,1,2189.38,-0.4141247993486242,High,Debit,False
TX001778,AC00212,164.52,162,1,11036.74,-0.4590877240497709,Low,Debit,False
TX001779,AC00327,720.89,120,1,447.06,-0.46541840821897895,Low,Debit,False
TX001780,AC00349,268.7,63,1,2104.74,-0.4048368861812927,High,Debit,False
TX001781,AC00183,637.34,278,1,5183.5,-0.5402291573422415,Low,Debit,False
TX001782,AC00478,216.76,138,1,643.64,-0.4060136137081794,High,Credit,False
TX001783,AC00398,418.02,110,1,11011.86,-0.46484729806795017,Low,Debit,False
TX001784,AC00380,292.03,154,1,951.33,-0.4027980985045926,High,Credit,False
TX001785,AC00030,251.4,178,1,2561.67,-0.42309286672399166,Low,Debit,False
TX001786,AC00341,184.56,93,1,1549.27,-0.3976150212495977,High,Debit,False
TX001787,AC00162,33.76,227,1,3253.51,-0.46948165652506024,Low,Debit,False
TX001788,AC00319,253.46,60,1,1338.95,-0.40325476605943855,High,Debit,False
TX001789,AC00338,1612.37,173,1,3910.59,-0.6230542767464031,Low,Debit,True
TX001790,AC00374,138.68,44,1,206.2,-0.4476006133715945,Low,Credit,False
TX001791,AC00451,42.56,146,1,4361.44,-0.4136252784070224,High,Debit,False
TX001792,AC00005,680.76,165,1,572.97,-0.48294266966727134,Low,Debit,False
TX001793,AC00263,53.83,131,1,4580.59,-0.4016970462282808,High,Debit,False
TX001794,AC00432,11.09,95,1,2990.05,-0.4299582655415606,Low,Debit,False
TX001795,AC00274,37.81,195,1,5208.98,-0.4405062752715625,Low,Debit,False
TX001796,AC00103,449.18,50,1,1025.99,-0.4403975678399159,Low,Debit,False
TX001797,AC00146,1135.8,250,1,13534.3,-0.6591896620413222,Low,Debit,True
TX001798,AC00359,297.6,162,1,1461.17,-0.410636349478192,High,Debit,False
TX001799,AC00164,683.75,106,1,6333.72,-0.45306229004644016,Low,Debit,False
TX001800,AC00079,21.4,129,1,8551.6,-0.4244636440908984,Low,Credit,False
TX001801,AC00209,315.94,93,1,4273.99,-0.40334956638620867,High,Debit,False
TX001802,AC00018,331.32,137,5,13054.54,-0.6983074111568337,Low,Debit,True
TX001803,AC00401,223.76,110,1,4102.23,-0.40928052859545966,High,Credit,False
TX001804,AC00179,216.03,300,1,10462.77,-0.5708253079644897,Low,Debit,False
TX001805,AC00274,17.42,150,1,6851.31,-0.4197735148620854,Low,Debit,False
TX001806,AC00354,491.91,155,1,2421.94,-0.4378962716982749,Low,Debit,False
TX001807,AC00025,350.11,178,1,4639.04,-0.42104092443062996,Low,Credit,False
TX001808,AC00493,218.07,243,1,443.62,-0.4780691953750249,Low,Debit,False
TX001809,AC00339,291.09,73,1,6312.79,-0.392573178744567,High,Debit,False
TX001810,AC00454,422.14,109,1,1436.32,-0.41190042267781807,High,Credit,False
TX001811,AC00152,613.21,157,1,3279.12,-0.453890897930839,Low,Debit,False
TX001812,AC00314,73.83,69,1,6020.29,-0.3955117435495933,High,Debit,False
TX001813,AC00054,67.33,36,1,5925.98,-0.4132910018305214,High,Debit,False
TX001814,AC00036,26.92,43,1,1674.94,-0.4317345094766417,Low,Debit,False
TX001815,AC00397,18.3,155,1,3733.52,-0.4318113363292516,Low,Debit,False
TX001816,AC00355,317.94,124,1,2996.51,-0.40352752241788115,High,Debit,False
TX001817,AC00188,179.38,173,1,11666.18,-0.4724343478523698,Low,Debit,False
TX001818,AC00222,918.95,139,1,7006.46,-0.47398728816714236,Low,Debit,False
TX001819,AC00094,13.92,209,1,2735.84,-0.4718104146254174,Low,Debit,False
TX001820,AC00004,365.43,176,1,1073.51,-0.4216419901492116,Low,Debit,False
TX001821,AC00021,263.59,16,1,6996.35,-0.44931332711007316,Low,Debit,False
TX001822,AC00102,54.8,140,1,4943.49,-0.40050565875779515,High,Debit,False
TX001823,AC00367,141.49,75,1,1665.58,-0.39937805724650105,High,Debit,False
TX001824,AC00137,31.39,15,1,998.49,-0.4853396956587609,Low,Debit,False
TX001825,AC00289,93.82,176,1,8422.06,-0.4249086694421871,Low,Debit,False
TX001826,AC00458,5.71,106,1,1285.42,-0.43395300994193664,Low,Debit,False
TX001827,AC00493,178.39,98,1,8469.43,-0.41524125753110597,Low,Debit,False
TX001828,AC00059,126.91,42,1,692.69,-0.42407943502600937,Low,Debit,False
TX001829,AC00281,36.09,167,1,12319.26,-0.4850066148161665,Low,Debit,False
TX001830,AC00020,91.77,174,1,9240.73,-0.43548027244435206,Low,Debit,False
TX001831,AC00396,198.92,100,1,2854.66,-0.4014306844563856,High,Debit,False
TX001832,AC00402,137.81,44,1,2631.47,-0.4194997385649683,Low,Debit,False
TX001833,AC00385,136.88,71,1,7465.95,-0.40542778029196486,High,Credit,False
TX001834,AC00167,133.07,155,1,1670.99,-0.4039938200980578,High,Debit,False
TX001835,AC00349,1.14,137,1,13913.92,-0.5194702387325882,Low,Debit,False
TX001836,AC00153,256.34,99,1,7471.63,-0.40422421297795225,High,Debit,False
TX001837,AC00197,56.11,109,1,11123.65,-0.45839016133881627,Low,Debit,False
TX001838,AC00219,118.1,50,1,7976.6,-0.4184034710790083,Low,Debit,False
TX001839,AC00255,137.86,120,1,8046.94,-0.40771317104931054,High,Credit,False
TX001840,AC00035,813.78,55,1,14935.5,-0.601467813112908,Low,Credit,True
TX001841,AC00003,237.97,69,1,13486.15,-0.4910359774366672,Low,Debit,False
TX001842,AC00136,684.96,31,1,526.67,-0.4933620139485811,Low,Debit,False
TX001843,AC00337,878.63,139,1,4954.37,-0.46501453585498514,Low,Debit,False
TX001844,AC00265,276.56,15,1,8942.58,-0.4624660040266189,Low,Debit,False
TX001845,AC00356,8.75,199,1,4044.62,-0.47567324577346626,Low,Debit,False
TX001846,AC00305,637.48,207,1,4148.85,-0.5057376611415806,Low,Debit,False
TX001847,AC00300,103.15,179,1,11388.15,-0.47318632655373816,Low,Debit,False
TX001848,AC00301,505.6,183,1,5347.57,-0.4440606080804269,Low,Debit,False
TX001849,AC00154,371.86,91,1,1329.45,-0.4043768899577394,High,Debit,False
TX001850,AC00201,14.26,37,1,2475.65,-0.44277515417342145,Low,Debit,False
TX001851,AC00004,13.16,98,1,1019.46,-0.4216076834206837,Low,Debit,False
TX001852,AC00237,167.92,136,2,14321.73,-0.6092757879262014,Low,Debit,True
TX001853,AC00304,73.01,101,1,2833.12,-0.4057957847235191,High,Debit,False
TX001854,AC00086,201.5,196,1,12148.32,-0.5072798711452142,Low,Credit,False
TX001855,AC00483,150.3,204,1,14371.08,-0.545169722879181,Low,Debit,False
TX001856,AC00288,23.7,32,1,7947.44,-0.44628592767562225,Low,Debit,False
TX001857,AC00134,49.59,147,1,6037.03,-0.40793443145274694,High,Debit,False
TX001858,AC00130,720.13,96,1,387.02,-0.4675875459430987,Low,Credit,False
TX001859,AC00393,134.92,101,1,1081.97,-0.4026308807859874,High,Debit,False
TX001860,AC00029,116.97,299,1,729.7,-0.5403707461618183,Low,Debit,False
TX001861,AC00228,11.06,13,3,2782.21,-0.6473012147308597,Low,Debit,True
TX001862,AC00131,88.29,287,1,5245.93,-0.49652666609946894,Low,Credit,False
TX001863,AC00233,5.81,222,1,1290.95,-0.47816034109722727,Low,Debit,False
TX001864,AC00017,103.48,33,1,6494.25,-0.4226523985301624,Low,Debit,False
TX001865,AC00071,156.74,136,1,4004.35,-0.4063500946179601,High,Debit,False
TX001866,AC00128,505.14,179,1,2525.47,-0.452105801417845,Low,Debit,False
TX001867,AC00073,31.06,61,1,11014.25,-0.4714934032358166,Low,Debit,False
TX001868,AC00353,7.61,163,1,6275.0,-0.43822947274855206,Low,Debit,False
TX001869,AC00209,276.16,71,1,1733.34,-0.39911757423643635,High,Credit,False
